sector,organization,job_title,job_description,city,vacancies,posting_date_hijri,posting_day_hijri,posting_month_hijri,posting_year_hijri,source_dataset
القطاع الخاص,مكتب اسماء ذعار سلطان السبيعي التجارية,أخصائي خدمة عملاء,وضع وتحديد مؤشرات ومعايير الأداء والجودة في خدمة العملاء، والمشاركة في وضع وتحديث إجراءات وأدلة خدمة العملاء وتطوير برامج لتعظيم جودة ومهنية أنظمة خدمة العملاء، وتحديد نقاط القوة والضعف في أنظمة خدمة العملاء ورضاهم وإعداد الوثائق والتقارير المتخصصة والمتعلقة في مجال خدمة العملاء وعرضها وحفظها.,الرياض,5,16/03/1447,16,3,1447,jadarat_recent
القطاع الخاص,مكتب اسماء ذعار سلطان السبيعي التجارية,موظف استقبال,استقبال الزوار والعملاء وتحديد مطالبهم وتوجيههم إلى المرجع المختص واستقبال المكالمات الهاتفية والرد على الاستفسارات او التحويل إلى المرجع المختص وحفظ السجلات الخاصة بالزوار,الرياض,10,16/03/1447,16,3,1447,jadarat_recent
القطاع الخاص,المصنع السعودي لبودرةالسليكا فرع شركةحمدمحمدالدريس وشركاه للصناعةوالتعدين,مشرف صحة وسلامة مهنية,متابعة تطبيق القوانين واللوائح التنظيمية والتعليمات المتعلقة بالسلامة والصحة المهنية في المنشآت وقياس العوامل البيئية والتحقيق في الحوادث والاصابات واعداد تعليمات واجراءات وملصقات السلامة والصحة المهنية واعداد وتقديم تقارير العمل,الرياض,1,16/03/1447,16,3,1447,jadarat_recent
القطاع الخاص,شركة الجودة للوجبات السريعة,أخصائي توظيف,وضع السياسات والخطط المناسبة لتحديد واختيار أساليب ووسائل التوظيف، وتطوير إجراءات وبرامج التوظيف وتحليل المعلومات والبيانات المتعلقة بكل مرشح والتأكد من دقة المعلومات واستكمال الوثائق والمستندات وإعداد الوثائق والتقارير المتخصصة والمتعلقة في مجال التوظيف وعرضها وحفظها.,الرياض,1,16/03/1447,16,3,1447,jadarat_recent
القطاع الخاص,شركة الجودة للوجبات السريعة,أمين صندوق,إدارة التخطيط المالي في المؤسسة، بما في ذلك إدارة التدفقات النقدية، والسيولة والتمويل، وإجراء تحليل السيولة وسعر الفائدة والعملة والمخاطر المرتبطة بذلك,الرياض,4,16/03/1447,16,3,1447,jadarat_recent
القطاع الخاص,شركة الاتحاد الهندسي السعودية للاستشارات الهندسية خطيب وعلمي,مهندس ميكانيكي,إعداد التصاميم والمخططات لمشاريع وأعمال الهندسة الميكانيكية، وإعداد برامج تجميع وتركيب وتشغيل التجهيزات الميكانيكية في المشاريع الصناعية وإعداد برامج تشغيل المعدات الصناعية وبرامج الصيانة الوقائية، وإعداد الوثائق والتقارير المتخصصة بنتائج الأعمال,الرياض,1,16/03/1447,16,3,1447,jadarat_recent
القطاع الخاص,شركة الاتحاد الهندسي السعودية للاستشارات الهندسية خطيب وعلمي,مهندس مدني,دراسة طبوغرافية وجيولوجية الموقع الإنشائي ونتائج اختبار فحص التربة، وإعداد التصاميم الإنشائية ومتابعة إعداد المخططات الإنشائية وتدقيقها ومتابعة إعداد جداول الكميات والمواصفات للمواد الإنشائية، والإشراف على تنفيذ المشروع ومطابقة المواصفات، وإعداد الوثائق والتقارير المتخصصة بنتائج الأعمال و لديه خبرة في اعمال الطرق و الجسور,مكة المكرمة,1,16/03/1447,16,3,1447,jadarat_recent
القطاع الخاص,شركة الاتحاد الهندسي السعودية للاستشارات الهندسية خطيب وعلمي,مهندس مدني,دراسة طبوغرافية وجيولوجية الموقع الإنشائي ونتائج اختبار فحص التربة، وإعداد التصاميم الإنشائية ومتابعة إعداد المخططات الإنشائية وتدقيقها ومتابعة إعداد جداول الكميات والمواصفات للمواد الإنشائية، والإشراف على تنفيذ المشروع ومطابقة المواصفات، وإعداد الوثائق والتقارير المتخصصة بنتائج الأعمال و لديه خبرة في اعمال الطرق و الجسور,تبوك,1,16/03/1447,16,3,1447,jadarat_recent
القطاع الخاص,شركة الاتحاد الهندسي السعودية للاستشارات الهندسية خطيب وعلمي,مهندس كهربائي,إعداد التصاميم والمخططات الكهربائية لمشاريع وأعمال الهندسة الكهربائية ومتابعة التنفيذ وإعداد مخططات ومواصفات خطوط شبكات النقل والتوزيع الكهربائية وتحديد مساراتها، وإعداد برامج تشغيل المعدات الكهربائية في المشاريع الصناعية، وتشخيص اعطال الأجهزة والمعدات الكهربائية ومتابعة إجراءات الاصلاح والمعالجة وإعداد الوثائق والتقارير المتخصصة بنتائج هذه الدراسات والتحاليل والقيام,الرياض,1,16/03/1447,16,3,1447,jadarat_recent
القطاع الخاص,شركة الاتحاد الهندسي السعودية للاستشارات الهندسية خطيب وعلمي,مهندس مدني,دراسة طبوغرافية وجيولوجية الموقع الإنشائي ونتائج اختبار فحص التربة، وإعداد التصاميم الإنشائية ومتابعة إعداد المخططات الإنشائية وتدقيقها ومتابعة إعداد جداول الكميات والمواصفات للمواد الإنشائية، والإشراف على تنفيذ المشروع ومطابقة المواصفات، وإعداد الوثائق والتقارير المتخصصة بنتائج الأعمال و لديه خبرة في اعمال الطرق و الجسور,الرياض,1,16/03/1447,16,3,1447,jadarat_recent
القطاع الخاص,شركة الاتحاد الهندسي السعودية للاستشارات الهندسية خطيب وعلمي,مساعد إداري,متابعة تنفيذ القرارات الادارية الصادرة عن الرئيس المباشر وتنظيم أعمال البريد والمواعيد اليومية، وإنجاز الأعمال الادارية المتعلقة بسير العمل وتنسيق وتنظيم اجتماعات الرئيس المباشر,الرياض,1,16/03/1447,16,3,1447,jadarat_recent
